ws_sold_date_sk,ws_sold_time_sk,ws_ship_date_sk,ws_item_sk,ws_bill_customer_sk,ws_bill_cdemo_sk,ws_bill_hdemo_sk,ws_bill_addr_sk,ws_ship_customer_sk,ws_ship_cdemo_sk,ws_ship_hdemo_sk,ws_ship_addr_sk,ws_web_page_sk,ws_web_site_sk,ws_ship_mode_sk,ws_warehouse_sk,ws_promo_sk,ws_order_number,ws_quantity,ws_wholesale_cost,ws_list_price,ws_sales_price,ws_ext_discount_amt,ws_ext_sales_price,ws_ext_wholesale_cost,ws_ext_list_price,ws_ext_tax,ws_coupon_amt,ws_ext_ship_cost,ws_net_paid,ws_net_paid_inc_tax,ws_net_paid_inc_ship,ws_net_paid_inc_ship_tax,ws_net_profit
2451973,69074,2451986,7721,18177,860787,2597,32760,84347,736031,4943,13106,1,7,20,3,179,70,27,74.91,140.83,70.41,1901.34,1901.07,2022.57,3802.41,171.09,0.00,684.18,1901.07,2072.16,2585.25,2756.34,-121.50
2451973,69074,2452085,10441,18177,860787,2597,32760,84347,736031,4943,13106,57,27,19,4,149,70,13,79.90,120.64,119.43,15.73,1552.59,1038.70,1568.32,62.10,0.00,219.44,1552.59,1614.69,1772.03,1834.13,513.89
2451973,69074,2452020,2911,18177,860787,2597,32760,84347,736031,4943,13106,21,29,9,5,184,70,8,78.72,109.42,93.00,131.36,744.00,629.76,875.36,14.88,0.00,175.04,744.00,758.88,919.04,933.92,114.24
2451973,69074,2451980,9355,18177,860787,2597,32760,84347,736031,4943,13106,21,25,5,2,266,70,2,12.04,31.18,11.84,38.68,23.68,24.08,62.36,0.71,0.00,23.68,23.68,24.39,47.36,48.07,-0.40
2451973,69074,2452062,1819,18177,860787,2597,32760,84347,736031,4943,13106,47,11,11,3,268,70,36,4.70,13.63,0.00,490.68,0.00,169.20,490.68,0.00,0.00,73.44,0.00,0.00,73.44,73.44,-169.20
2451973,69074,2451998,8945,18177,860787,2597,32760,84347,736031,4943,13106,45,17,8,2,73,70,86,13.92,16.70,1.16,1336.44,99.76,1197.12,1436.20,0.00,0.00,617.48,99.76,99.76,717.24,717.24,-1097.36
2451973,69074,2452053,6473,18177,860787,2597,32760,84347,736031,4943,13106,59,1,12,3,244,70,23,63.23,186.52,93.26,2144.98,2144.98,1454.29,4289.96,128.69,0.00,1158.28,2144.98,2273.67,3303.26,3431.95,690.69
2451973,69074,2452038,3261,18177,860787,2597,32760,84347,736031,4943,13106,29,19,5,5,235,70,81,26.34,47.67,0.00,3861.27,0.00,2133.54,3861.27,0.00,0.00,463.32,0.00,0.00,463.32,463.32,-2133.54
2451973,69074,2452013,4767,18177,860787,2597,32760,84347,736031,4943,13106,25,15,13,1,76,70,82,7.62,10.13,3.24,564.98,265.68,624.84,830.66,1.75,90.33,165.64,175.35,177.10,340.99,342.74,-449.49
2451348,41853,2451456,16196,48452,1550645,1991,43784,15572,1372301,6669,48462,40,13,13,4,55,71,16,67.06,103.94,86.27,282.72,1380.32,1072.96,1663.04,0.00,0.00,332.48,1380.32,1380.32,1712.80,1712.80,307.36
2451348,41853,2451452,8570,48452,1550645,1991,43784,15572,1372301,6669,48462,2,8,11,4,300,71,28,82.63,111.55,24.54,2436.28,687.12,2313.64,3123.40,54.96,0.00,437.08,687.12,742.08,1124.20,1179.16,-1626.52
2451348,41853,2451444,10940,48452,1550645,1991,43784,15572,1372301,6669,48462,2,10,10,4,258,71,20,62.98,64.23,35.96,565.40,719.20,1259.60,1284.60,21.57,0.00,603.60,719.20,740.77,1322.80,1344.37,-540.40
2451348,41853,2451438,8035,48452,1550645,1991,43784,15572,1372301,6669,48462,22,16,3,2,284,71,27,6.48,6.93,0.06,185.49,1.62,174.96,187.11,0.08,0.00,11.07,1.62,1.70,12.69,12.77,-173.34
2451348,41853,2451468,4918,48452,1550645,1991,43784,15572,1372301,6669,48462,46,2,13,4,245,71,70,62.89,96.85,49.39,3322.20,3457.30,4402.30,6779.50,103.71,0.00,1355.90,3457.30,3561.01,4813.20,4916.91,-945.00
2451348,41853,2451378,14281,48452,1550645,1991,43784,15572,1372301,6669,48462,44,26,15,4,40,71,70,65.38,179.79,145.62,2391.90,10193.40,4576.60,12585.30,0.00,0.00,628.60,10193.40,10193.40,10822.00,10822.00,5616.80
2451348,41853,2451446,10939,48452,1550645,1991,43784,15572,1372301,6669,48462,8,1,17,3,229,71,9,99.54,287.67,198.49,802.62,1786.41,895.86,2589.03,7.68,1018.25,1268.55,768.16,775.84,2036.71,2044.39,-127.70
2451348,41853,2451396,14474,48452,1550645,1991,43784,15572,1372301,6669,48462,56,19,1,4,230,71,14,36.18,41.24,31.34,138.60,438.76,506.52,577.36,30.71,0.00,63.42,438.76,469.47,502.18,532.89,-67.76
2451348,41853,2451371,13408,48452,1550645,1991,43784,15572,1372301,6669,48462,28,2,12,4,129,71,14,36.63,105.49,50.63,768.04,708.82,512.82,1476.86,21.26,0.00,472.50,708.82,730.08,1181.32,1202.58,196.00
2451348,41853,2451436,2527,48452,1550645,1991,43784,15572,1372301,6669,48462,32,16,11,3,278,71,85,70.71,178.89,114.48,5474.85,9730.80,6010.35,15205.65,326.95,1556.92,1064.20,8173.88,8500.83,9238.08,9565.03,2163.53
2451348,41853,2451423,11995,48452,1550645,1991,43784,15572,1372301,6669,48462,46,20,15,2,46,71,45,31.55,93.70,46.85,2108.25,2108.25,1419.75,4216.50,84.33,0.00,843.30,2108.25,2192.58,2951.55,3035.88,688.50
2451348,41853,2451359,2012,48452,1550645,1991,43784,15572,1372301,6669,48462,32,16,18,2,6,71,35,8.79,10.54,5.58,173.60,195.30,307.65,368.90,7.81,0.00,84.70,195.30,203.11,280.00,287.81,-112.35
2451348,41853,2451354,11714,48452,1550645,1991,43784,15572,1372301,6669,48462,43,13,12,5,255,71,53,52.37,101.59,28.44,3876.95,1507.32,2775.61,5384.27,120.58,0.00,968.84,1507.32,1627.90,2476.16,2596.74,-1268.29
2452129,70279,2452216,6577,90064,644490,6116,46095,90064,644490,6116,46095,51,19,7,1,105,72,23,69.02,195.32,187.50,179.86,4312.50,1587.46,4492.36,4.31,4226.25,1931.54,86.25,90.56,2017.79,2022.10,-1501.21
2452129,70279,2452223,6831,90064,644490,6116,46095,90064,644490,6116,46095,47,21,18,5,2,72,100,95.29,141.02,66.27,7475.00,6627.00,9529.00,14102.00,596.43,0.00,282.00,6627.00,7223.43,6909.00,7505.43,-2902.00
2452129,70279,2452235,5997,90064,644490,6116,46095,90064,644490,6116,46095,13,19,3,3,116,72,6,31.86,75.50,53.60,131.40,321.60,191.16,453.00,25.72,0.00,95.10,321.60,347.32,416.70,442.42,130.44
2452129,70279,2452192,8669,90064,644490,6116,46095,90064,644490,6116,46095,37,1,13,5,277,72,52,34.99,74.17,57.11,887.12,2969.72,1819.48,3856.84,237.57,0.00,1426.88,2969.72,3207.29,4396.60,4634.17,1150.24
2452129,70279,2452187,599,90064,644490,6116,46095,90064,644490,6116,46095,39,25,19,2,128,72,43,69.38,165.12,51.18,4899.42,2200.74,2983.34,7100.16,198.06,0.00,1703.66,2200.74,2398.80,3904.40,4102.46,-782.60
2452129,70279,2452178,7013,90064,644490,6116,46095,90064,644490,6116,46095,57,25,20,2,214,72,14,42.79,50.92,36.15,206.78,506.10,599.06,712.88,20.95,156.89,85.54,349.21,370.16,434.75,455.70,-249.85
2452129,70279,2452131,2405,90064,644490,6116,46095,90064,644490,6116,46095,57,13,5,3,271,72,38,21.33,46.92,2.34,1694.04,88.92,810.54,1782.96,0.88,0.00,320.72,88.92,89.80,409.64,410.52,-721.62
2452129,70279,2452141,12447,90064,644490,6116,46095,90064,644490,6116,46095,45,1,9,2,182,72,10,6.46,19.12,14.14,49.80,141.40,64.60,191.20,5.65,0.00,66.90,141.40,147.05,208.30,213.95,76.80
2452129,70279,2452249,2677,90064,644490,6116,46095,90064,644490,6116,46095,55,7,7,3,149,72,82,66.14,190.48,102.85,7185.66,8433.70,5423.48,15619.36,337.34,0.00,7497.26,8433.70,8771.04,15930.96,16268.30,3010.22
2452228,66853,2452245,2337,92090,1415581,3519,18210,49682,1303843,330,41821,23,27,3,5,57,73,51,80.92,216.05,183.64,1652.91,9365.64,4126.92,11018.55,655.59,0.00,4296.75,9365.64,10021.23,13662.39,14317.98,5238.72
2452228,66853,2452335,15643,92090,1415581,3519,18210,49682,1303843,330,41821,15,9,19,1,153,73,53,3.08,8.90,7.20,90.10,381.60,163.24,471.70,26.71,0.00,112.89,381.60,408.31,494.49,521.20,218.36
2452228,66853,2452312,16541,92090,1415581,3519,18210,49682,1303843,330,41821,41,3,3,4,275,73,68,69.65,160.89,130.32,2078.76,8861.76,4736.20,10940.52,177.23,0.00,2734.96,8861.76,9038.99,11596.72,11773.95,4125.56
2452228,66853,2452268,17467,92090,1415581,3519,18210,49682,1303843,330,41821,23,9,5,3,88,73,10,6.80,17.88,17.70,1.80,177.00,68.00,178.80,12.39,0.00,3.50,177.00,189.39,180.50,192.89,109.00
2452228,66853,2452283,11919,92090,1415581,3519,18210,49682,1303843,330,41821,49,23,16,5,174,73,37,74.08,108.15,70.29,1400.82,2600.73,2740.96,4001.55,52.01,0.00,79.92,2600.73,2652.74,2680.65,2732.66,-140.23
2452228,66853,2452316,15671,92090,1415581,3519,18210,49682,1303843,330,41821,29,7,3,2,31,73,12,55.64,153.56,52.21,1216.20,626.52,667.68,1842.72,0.00,0.00,55.20,626.52,626.52,681.72,681.72,-41.16
2452228,66853,2452237,2203,92090,1415581,3519,18210,49682,1303843,330,41821,3,9,18,1,254,73,91,56.53,137.93,53.79,7656.74,4894.89,5144.23,12551.63,293.69,0.00,2007.46,4894.89,5188.58,6902.35,7196.04,-249.34
2452228,66853,2452321,749,92090,1415581,3519,18210,49682,1303843,330,41821,51,27,2,3,271,73,65,28.20,31.30,18.46,834.60,1199.90,1833.00,2034.50,35.99,0.00,81.25,1199.90,1235.89,1281.15,1317.14,-633.10
2452228,66853,2452320,13481,92090,1415581,3519,18210,49682,1303843,330,41821,13,27,14,1,201,73,15,51.67,88.35,13.25,1126.50,198.75,775.05,1325.25,0.00,0.00,119.25,198.75,198.75,318.00,318.00,-576.30
2452562,82677,2452639,14736,2199,133121,4043,37765,3979,20382,4978,35500,45,1,19,2,258,74,24,91.85,194.72,118.77,1822.80,2850.48,2204.40,4673.28,171.02,0.00,1308.48,2850.48,3021.50,4158.96,4329.98,646.08
2452562,82677,2452614,16410,2199,133121,4043,37765,3979,20382,4978,35500,57,9,18,4,150,74,9,28.82,72.33,20.97,462.24,188.73,259.38,650.97,16.98,0.00,123.66,188.73,205.71,312.39,329.37,-70.65
2452562,82677,2452623,17329,2199,133121,4043,37765,3979,20382,4978,35500,9,3,2,2,212,74,55,37.45,60.66,2.42,3203.20,133.10,2059.75,3336.30,10.64,0.00,700.15,133.10,143.74,833.25,843.89,-1926.65
2452562,82677,2452623,14535,2199,133121,4043,37765,3979,20382,4978,35500,60,21,5,1,37,74,95,65.05,152.86,105.47,4502.05,10019.65,6179.75,14521.70,400.78,0.00,4501.10,10019.65,10420.43,14520.75,14921.53,3839.90
2452562,82677,2452636,17859,2199,133121,4043,37765,3979,20382,4978,35500,36,12,7,3,69,74,14,30.69,57.69,29.42,395.78,411.88,429.66,807.66,1.44,267.72,104.86,144.16,145.60,249.02,250.46,-285.50
2452562,82677,2452602,463,2199,133121,4043,37765,3979,20382,4978,35500,42,6,8,3,265,74,7,33.43,61.51,60.27,8.68,421.89,234.01,430.57,33.75,0.00,25.83,421.89,455.64,447.72,481.47,187.88
2452562,82677,2452610,4521,2199,133121,4043,37765,3979,20382,4978,35500,57,19,8,4,140,74,93,89.92,267.06,197.62,6457.92,18378.66,8362.56,24836.58,1286.50,0.00,6456.99,18378.66,19665.16,24835.65,26122.15,10016.10
2452562,82677,2452650,13027,2199,133121,4043,37765,3979,20382,4978,35500,7,6,15,4,83,74,93,57.52,95.48,79.24,1510.32,7369.32,5349.36,8879.64,221.07,0.00,1597.74,7369.32,7590.39,8967.06,9188.13,2019.96
2452562,82677,2452592,4476,2199,133121,4043,37765,3979,20382,4978,35500,21,13,3,4,85,74,69,42.30,64.71,20.06,3080.85,1384.14,2918.70,4464.99,55.36,0.00,1160.58,1384.14,1439.50,2544.72,2600.08,-1534.56
2452497,48409,2452592,15625,32727,170314,1054,28641,45134,1247619,5708,34095,3,1,10,4,148,75,28,28.67,73.68,26.52,1320.48,742.56,802.76,2063.04,14.85,0.00,267.96,742.56,757.41,1010.52,1025.37,-60.20
2452497,48409,2452617,15531,32727,170314,1054,28641,45134,1247619,5708,34095,45,9,17,4,41,75,1,69.82,203.87,112.12,91.75,112.12,69.82,203.87,4.48,0.00,16.30,112.12,116.60,128.42,132.90,42.30
2452497,48409,2452609,9804,32727,170314,1054,28641,45134,1247619,5708,34095,19,6,16,1,79,75,66,45.59,85.70,40.27,2998.38,2657.82,3008.94,5656.20,79.73,0.00,2036.10,2657.82,2737.55,4693.92,4773.65,-351.12
2452497,48409,2452523,4812,32727,170314,1054,28641,45134,1247619,5708,34095,45,1,16,4,2,75,69,94.01,175.79,82.62,6428.73,5700.78,6486.69,12129.51,228.03,0.00,2304.60,5700.78,5928.81,8005.38,8233.41,-785.91
2452497,48409,2452507,8593,32727,170314,1054,28641,45134,1247619,5708,34095,51,21,16,1,259,75,63,73.12,131.61,92.12,2487.87,5803.56,4606.56,8291.43,174.10,0.00,0.00,5803.56,5977.66,5803.56,5977.66,1197.00
2452497,48409,2452556,7383,32727,170314,1054,28641,45134,1247619,5708,34095,60,15,19,5,198,75,5,41.65,61.64,31.43,151.05,157.15,208.25,308.20,1.57,0.00,86.25,157.15,158.72,243.40,244.97,-51.10
2452497,48409,2452535,1533,32727,170314,1054,28641,45134,1247619,5708,34095,57,15,14,3,42,75,84,33.23,79.41,76.23,267.12,6403.32,2791.32,6670.44,192.09,0.00,1600.20,6403.32,6595.41,8003.52,8195.61,3612.00
2452497,48409,2452513,5143,32727,170314,1054,28641,45134,1247619,5708,34095,55,9,5,2,139,75,85,67.81,85.44,78.60,581.40,6681.00,5763.85,7262.40,0.00,2872.83,144.50,3808.17,3808.17,3952.67,3952.67,-1955.68
2452497,48409,2452548,9108,32727,170314,1054,28641,45134,1247619,5708,34095,25,24,11,3,272,75,84,17.84,28.72,26.42,193.20,2219.28,1498.56,2412.48,177.54,0.00,1157.52,2219.28,2396.82,3376.80,3554.34,720.72
2451713,63167,2451791,2120,39792,761829,2619,44256,64598,42136,273,11110,14,7,10,1,22,76,27,2.88,8.29,5.63,71.82,152.01,77.76,223.83,9.12,0.00,89.37,152.01,161.13,241.38,250.50,74.25
2451713,63167,2451768,10111,39792,761829,2619,44256,64598,42136,273,11110,25,17,15,1,154,76,47,45.92,56.02,44.81,526.87,2106.07,2158.24,2632.94,42.12,0.00,894.88,2106.07,2148.19,3000.95,3043.07,-52.17
2451713,63167,2451769,17725,39792,761829,2619,44256,64598,42136,273,11110,31,23,8,4,120,76,3,95.48,220.55,134.53,258.06,403.59,286.44,661.65,20.17,0.00,165.39,403.59,423.76,568.98,589.15,117.15
2451713,63167,2451736,10034,39792,761829,2619,44256,64598,42136,273,11110,44,2,11,5,239,76,95,44.80,51.07,24.51,2523.20,2328.45,4256.00,4851.65,23.28,0.00,2036.80,2328.45,2351.73,4365.25,4388.53,-1927.55
2451713,63167,2451772,7556,39792,761829,2619,44256,64598,42136,273,11110,53,23,14,4,11,76,88,58.87,148.94,1.48,12976.48,130.24,5180.56,13106.72,6.51,0.00,5242.16,130.24,136.75,5372.40,5378.91,-5050.32
2451713,63167,2451728,9931,39792,761829,2619,44256,64598,42136,273,11110,32,20,8,2,9,76,35,41.56,44.88,16.15,1005.55,565.25,1454.60,1570.80,39.56,0.00,251.30,565.25,604.81,816.55,856.11,-889.35
2451713,63167,2451785,3104,39792,761829,2619,44256,64598,42136,273,11110,26,20,8,3,295,76,6,65.00,68.25,51.87,98.28,311.22,390.00,409.50,12.44,0.00,114.66,311.22,323.66,425.88,438.32,-78.78
2451713,63167,2451804,10039,39792,761829,2619,44256,64598,42136,273,11110,19,13,7,4,51,76,85,80.56,170.78,35.86,11468.20,3048.10,6847.60,14516.30,91.44,0.00,1741.65,3048.10,3139.54,4789.75,4881.19,-3799.50
2451415,58912,2451496,5114,21966,1889753,3140,18927,22618,1818536,4688,14875,1,14,5,2,59,77,81,23.54,27.54,1.10,2141.64,89.10,1906.74,2230.74,2.67,0.00,780.03,89.10,91.77,869.13,871.80,-1817.64
2451415,58912,2451489,11374,21966,1889753,3140,18927,22618,1818536,4688,14875,34,28,15,5,195,77,99,10.71,17.99,2.15,1568.16,212.85,1060.29,1781.01,14.89,0.00,462.33,212.85,227.74,675.18,690.07,-847.44
2451415,58912,2451485,14284,21966,1889753,3140,18927,22618,1818536,4688,14875,43,20,10,2,151,77,19,39.97,52.76,3.16,942.40,60.04,759.43,1002.44,1.80,0.00,240.54,60.04,61.84,300.58,302.38,-699.39
2451415,58912,2451524,7711,21966,1889753,3140,18927,22618,1818536,4688,14875,46,13,3,1,272,77,86,29.63,37.63,36.50,97.18,3139.00,2548.18,3236.18,251.12,0.00,420.54,3139.00,3390.12,3559.54,3810.66,590.82
2451415,58912,2451535,8974,21966,1889753,3140,18927,22618,1818536,4688,14875,14,7,3,4,158,77,22,6.18,18.10,10.31,171.38,226.82,135.96,398.20,13.60,0.00,55.66,226.82,240.42,282.48,296.08,90.86
2451415,58912,2451479,13370,21966,1889753,3140,18927,22618,1818536,4688,14875,13,20,5,4,293,77,44,96.31,276.40,38.69,10459.24,1702.36,4237.64,12161.60,85.11,0.00,4986.08,1702.36,1787.47,6688.44,6773.55,-2535.28
2451415,58912,2451490,13900,21966,1889753,3140,18927,22618,1818536,4688,14875,32,1,12,1,87,77,45,2.78,3.36,0.70,119.70,31.50,125.10,151.20,1.89,0.00,10.35,31.50,33.39,41.85,43.74,-93.60
2451415,58912,2451509,2014,21966,1889753,3140,18927,22618,1818536,4688,14875,46,2,10,5,213,77,11,71.24,213.00,176.79,398.31,1944.69,783.64,2343.00,155.57,0.00,984.06,1944.69,2100.26,2928.75,3084.32,1161.05
2451415,58912,2451531,16210,21966,1889753,3140,18927,22618,1818536,4688,14875,37,19,1,2,216,77,12,99.79,237.50,232.75,57.00,2793.00,1197.48,2850.00,195.51,0.00,826.44,2793.00,2988.51,3619.44,3814.95,1595.52
2451415,58912,2451437,16700,21966,1889753,3140,18927,22618,1818536,4688,14875,31,14,20,4,111,77,39,3.73,5.52,3.80,67.08,148.20,145.47,215.28,2.96,0.00,88.14,148.20,151.16,236.34,239.30,2.73
2451415,58912,2451454,4490,21966,1889753,3140,18927,22618,1818536,4688,14875,7,10,18,2,259,77,89,30.01,33.01,29.04,353.33,2584.56,2670.89,2937.89,25.84,0.00,646.14,2584.56,2610.40,3230.70,3256.54,-86.33
2451415,58912,2451478,13081,21966,1889753,3140,18927,22618,1818536,4688,14875,22,4,14,3,239,77,76,78.34,219.35,24.12,14837.48,1833.12,5953.84,16670.60,54.99,0.00,2666.84,1833.12,1888.11,4499.96,4554.95,-4120.72
2451415,58912,2451434,14827,21966,1889753,3140,18927,22618,1818536,4688,14875,28,25,1,4,37,77,82,25.18,33.99,16.65,1421.88,1365.30,2064.76,2787.18,95.57,0.00,1281.66,1365.30,1460.87,2646.96,2742.53,-699.46
2451415,58912,2451433,6271,21966,1889753,3140,18927,22618,1818536,4688,14875,44,2,8,2,133,77,37,71.18,170.12,134.39,1322.01,4972.43,2633.66,6294.44,99.44,0.00,2580.38,4972.43,5071.87,7552.81,7652.25,2338.77
2451415,58912,2451432,8536,21966,1889753,3140,18927,22618,1818536,4688,14875,37,1,13,3,60,77,82,62.59,78.23,63.36,1219.34,5195.52,5132.38,6414.86,0.00,0.00,833.12,5195.52,5195.52,6028.64,6028.64,63.14
2452521,43762,2452588,14743,45554,22294,3481,21421,54274,489532,4135,45322,31,6,7,1,225,78,79,64.22,151.55,25.76,9937.41,2035.04,5073.38,11972.45,142.45,0.00,4668.90,2035.04,2177.49,6703.94,6846.39,-3038.34
2452521,43762,2452533,13944,45554,22294,3481,21421,54274,489532,4135,45322,42,18,7,3,26,78,37,97.45,277.73,272.17,205.72,10070.29,3605.65,10276.01,402.81,0.00,2157.84,10070.29,10473.10,12228.13,12630.94,6464.64
2452521,43762,2452572,12499,45554,22294,3481,21421,54274,489532,4135,45322,49,30,12,2,232,78,93,80.37,111.71,82.66,2701.65,7687.38,7474.41,10389.03,0.00,0.00,3843.69,7687.38,7687.38,11531.07,11531.07,212.97
2452521,43762,2452581,14359,45554,22294,3481,21421,54274,489532,4135,45322,3,21,13,2,84,78,63,93.71,236.14,226.69,595.35,14281.47,5903.73,14876.82,856.88,0.00,4164.93,14281.47,15138.35,18446.40,19303.28,8377.74
2452521,43762,2452523,7284,45554,22294,3481,21421,54274,489532,4135,45322,31,7,12,5,35,78,14,70.49,143.79,4.31,1952.72,60.34,986.86,2013.06,0.00,0.00,140.84,60.34,60.34,201.18,201.18,-926.52
2452521,43762,2452561,17269,45554,22294,3481,21421,54274,489532,4135,45322,3,1,13,2,171,78,22,58.15,126.18,105.99,444.18,2331.78,1279.30,2775.96,93.27,0.00,860.42,2331.78,2425.05,3192.20,3285.47,1052.48
2452521,43762,2452538,1917,45554,22294,3481,21421,54274,489532,4135,45322,18,1,10,2,141,78,100,43.66,55.44,40.47,1497.00,4047.00,4366.00,5544.00,21.85,2954.31,1275.00,1092.69,1114.54,2367.69,2389.54,-3273.31
2452521,43762,2452564,1554,45554,22294,3481,21421,54274,489532,4135,45322,48,30,19,3,4,78,69,11.85,31.40,26.37,347.07,1819.53,817.65,2166.60,37.84,873.37,563.04,946.16,984.00,1509.20,1547.04,128.51
2452521,43762,2452597,11617,45554,22294,3481,21421,54274,489532,4135,45322,21,1,18,3,8,78,22,52.48,94.46,23.61,1558.70,519.42,1154.56,2078.12,10.38,0.00,124.52,519.42,529.80,643.94,654.32,-635.14
2452521,43762,2452617,4495,45554,22294,3481,21421,54274,489532,4135,45322,1,19,2,1,203,78,72,72.49,138.45,34.61,7476.48,2491.92,5219.28,9968.40,0.00,0.00,2391.84,2491.92,2491.92,4883.76,4883.76,-2727.36
2452521,43762,2452534,10669,45554,22294,3481,21421,54274,489532,4135,45322,30,24,9,4,236,78,77,40.98,86.05,63.67,1723.26,4902.59,3155.46,6625.85,392.20,0.00,662.20,4902.59,5294.79,5564.79,5956.99,1747.13
2452521,43762,2452526,15780,45554,22294,3481,21421,54274,489532,4135,45322,21,13,3,2,288,78,83,64.71,110.00,38.50,5934.50,3195.50,5370.93,9130.00,63.91,0.00,2647.70,3195.50,3259.41,5843.20,5907.11,-2175.43
2452521,43762,2452580,17544,45554,22294,3481,21421,54274,489532,4135,45322,54,25,2,3,227,78,26,66.54,135.07,109.40,667.42,2844.40,1730.04,3511.82,113.77,0.00,1545.18,2844.40,2958.17,4389.58,4503.35,1114.36
2451535,77199,2451618,17995,81942,173188,4787,46833,81942,173188,4787,46833,58,28,10,5,270,79,72,67.23,201.01,116.58,6078.96,8393.76,4840.56,14472.72,587.56,0.00,6078.24,8393.76,8981.32,14472.00,15059.56,3553.20
2451535,77199,2451581,2270,81942,173188,4787,46833,81942,173188,4787,46833,34,20,11,4,184,79,80,31.13,75.33,33.89,3315.20,2711.20,2490.40,6026.40,46.36,2196.07,360.80,515.13,561.49,875.93,922.29,-1975.27
2451535,77199,2451624,1574,81942,173188,4787,46833,81942,173188,4787,46833,55,4,8,1,131,79,24,23.39,68.76,24.06,1072.80,577.44,561.36,1650.24,34.64,0.00,330.00,577.44,612.08,907.44,942.08,16.08
2451535,77199,2451590,8932,81942,173188,4787,46833,81942,173188,4787,46833,7,1,11,3,195,79,21,31.41,78.21,43.79,722.82,919.59,659.61,1642.41,18.39,0.00,738.99,919.59,937.98,1658.58,1676.97,259.98
2451535,77199,2451541,6610,81942,173188,4787,46833,81942,173188,4787,46833,22,20,20,4,188,79,15,25.21,41.59,28.69,193.50,430.35,378.15,623.85,0.00,0.00,162.15,430.35,430.35,592.50,592.50,52.20
2451535,77199,2451609,7684,81942,173188,4787,46833,81942,173188,4787,46833,26,20,18,5,62,79,35,36.43,42.25,27.04,532.35,946.40,1275.05,1478.75,10.22,690.87,428.75,255.53,265.75,684.28,694.50,-1019.52
2451535,77199,2451592,2456,81942,173188,4787,46833,81942,173188,4787,46833,55,14,18,3,195,79,10,28.97,57.36,0.57,567.90,5.70,289.70,573.60,0.28,0.00,57.30,5.70,5.98,63.00,63.28,-284.00
2451535,77199,2451562,16660,81942,173188,4787,46833,81942,173188,4787,46833,1,13,16,5,214,79,70,12.83,22.45,20.87,110.60,1460.90,898.10,1571.50,14.60,0.00,314.30,1460.90,1475.50,1775.20,1789.80,562.80
2451535,77199,2451619,1046,81942,173188,4787,46833,81942,173188,4787,46833,58,8,10,5,193,79,56,35.44,81.51,51.35,1688.96,2875.60,1984.64,4564.56,172.53,0.00,365.12,2875.60,3048.13,3240.72,3413.25,890.96
2451535,77199,2451619,15106,81942,173188,4787,46833,81942,173188,4787,46833,1,14,18,3,38,79,91,42.84,80.53,33.82,4250.61,3077.62,3898.44,7328.23,75.70,553.97,2197.65,2523.65,2599.35,4721.30,4797.00,-1374.79
2451535,77199,2451627,5564,81942,173188,4787,46833,81942,173188,4787,46833,14,25,11,1,111,79,74,12.01,32.42,7.45,1847.78,551.30,888.74,2399.08,19.29,165.39,695.60,385.91,405.20,1081.51,1100.80,-502.83
2451535,77199,2451649,6667,81942,173188,4787,46833,81942,173188,4787,46833,16,19,8,4,57,79,79,42.16,86.00,4.30,6454.30,339.70,3330.64,6794.00,20.38,0.00,2649.66,339.70,360.08,2989.36,3009.74,-2990.94
2451535,77199,2451647,12658,81942,173188,4787,46833,81942,173188,4787,46833,8,19,5,5,55,79,35,20.50,38.33,18.39,697.90,643.65,717.50,1341.55,10.04,476.30,80.15,167.35,177.39,247.50,257.54,-550.15
2451535,77199,2451546,6452,81942,173188,4787,46833,81942,173188,4787,46833,28,14,1,4,77,79,55,50.17,110.37,86.08,1335.95,4734.40,2759.35,6070.35,426.09,0.00,1881.55,4734.40,5160.49,6615.95,7042.04,1975.05
2450945,18919,2451064,10981,35692,452928,1811,48647,19010,1843359,2849,21685,37,28,11,2,123,80,73,81.35,159.44,28.69,9544.75,2094.37,5938.55,11639.12,18.63,230.38,3491.59,1863.99,1882.62,5355.58,5374.21,-4074.56
2450945,18919,2450967,3040,35692,452928,1811,48647,19010,1843359,2849,21685,44,10,6,4,232,80,96,87.24,199.77,75.91,11890.56,7287.36,8375.04,19177.92,364.36,0.00,8246.40,7287.36,7651.72,15533.76,15898.12,-1087.68
2450945,18919,2451006,16549,35692,452928,1811,48647,19010,1843359,2849,21685,1,25,5,2,229,80,18,90.24,158.82,115.93,772.02,2086.74,1624.32,2858.76,83.46,0.00,514.44,2086.74,2170.20,2601.18,2684.64,462.42
2450945,18919,2450977,16306,35692,452928,1811,48647,19010,1843359,2849,21685,40,25,8,5,72,80,25,87.00,94.83,62.58,806.25,1564.50,2175.00,2370.75,62.58,0.00,237.00,1564.50,1627.08,1801.50,1864.08,-610.50
2450945,18919,2451004,7606,35692,452928,1811,48647,19010,1843359,2849,21685,14,2,6,3,127,80,79,31.76,58.43,32.72,2031.09,2584.88,2509.04,4615.97,180.94,0.00,1107.58,2584.88,2765.82,3692.46,3873.40,75.84
2450945,18919,2451060,17500,35692,452928,1811,48647,19010,1843359,2849,21685,50,7,15,1,194,80,90,11.50,29.09,11.34,1597.50,1020.60,1035.00,2618.10,81.64,0.00,314.10,1020.60,1102.24,1334.70,1416.34,-14.40
